country_code,date,holiday_name
CL,2012-05-01,Labor Day
CN,2012-05-01,Labor Day
CO,2012-05-01,Labor Day
CU,2012-05-01,International Workers' Day
CW,2012-05-01,Labor Day
CY,2012-05-01,Labor Day
CZ,2012-05-01,Labor Day
DE,2012-05-01,Labor Day
DJ,2012-05-01,Labor Day
EE,2012-05-01,Spring Day
EG,2012-05-01,Labor Day
ES,2012-05-01,Labor Day
ET,2012-05-01,Workers' Day
FI,2012-05-01,May Day
FR,2012-05-01,Labor Day
GR,2012-05-01,Labor Day
HK,2012-05-01,Labor Day
HN,2012-05-01,Labor Day
HR,2012-05-01,Labor Day
HU,2012-05-01,Labor Day
IS,2012-05-01,Labor Day
IT,2012-05-01,Festa dei Lavoratori
KE,2012-05-01,Labor Day
KZ,2012-05-01,Kazakhstan's People Solidarity Holiday
LI,2012-05-01,Labor Day
LS,2012-05-01,Workers' Day
LT,2012-05-01,International Workers' Day
LU,2012-05-01,Labor Day
LV,2012-05-01,Labor Day
MA,2012-05-01,Labor Day
MD,2012-05-01,International Workers' Solidarity Day
MG,2012-05-01,Labor Day
MK,2012-05-01,Labour Day
MT,2012-05-01,Worker's Day
MW,2012-05-01,Labour Day
MX,2012-05-01,Labor Day
MY,2012-05-01,Labor Day
MZ,2012-05-01,International Workers' Day
NA,2012-05-01,Workers' Day
NG,2012-05-01,Workers' Day
NI,2012-05-01,Labor Day
NO,2012-05-01,Labor Day
PE,2012-05-01,Labor Day
PK,2012-05-01,Labor Day
PL,2012-05-01,National Day
PT,2012-05-01,Labor Day
PY,2012-05-01,Workers' Day
RO,2012-05-01,Labor Day
RS,2012-05-01,Labor Day
RU,2012-05-01,Holiday of Spring and Labor
SE,2012-05-01,May Day
SG,2012-05-01,Labor Day
SI,2012-05-01,Labor Day
SK,2012-05-01,Labor Day
SZ,2012-05-01,Worker's Day
TN,2012-05-01,Labor Day
TR,2012-05-01,Labour and Solidarity Day
UA,2012-05-01,International Workers' Solidarity Day
UY,2012-05-01,Workers' Day
VE,2012-05-01,International Worker's Day
VN,2012-05-01,International Labor Day
ZA,2012-05-01,Workers' Day
ZM,2012-05-01,Labour Day
ZW,2012-05-01,Workers' Day
BA,2012-05-02,International Labor Day
RS,2012-05-02,Labor Day
SI,2012-05-02,Labor Day
UA,2012-05-02,International Workers' Solidarity Day
JP,2012-05-03,Constitution Day
PL,2012-05-03,National Day of the Third of May
DK,2012-05-04,Great Prayer Day
JP,2012-05-04,Greenery Day
LV,2012-05-04,Restoration of Independence Day
NA,2012-05-04,Cassinga Day
ET,2012-05-05,Patriots' Day
JP,2012-05-05,Children's Day
KR,2012-05-05,Children's Day
MY,2012-05-05,Vesak Day
SG,2012-05-05,Vesak Day
BG,2012-05-06,Saint George's Day (Day of the Bulgarian Army)
ID,2012-05-06,Vesak Day
IN,2012-05-06,Buddha Purnima
LT,2012-05-06,Mother's Day
SE,2012-05-06,Sunday
GB,2012-05-07,May Day
IE,2012-05-07,May Day
IM,2012-05-07,May Day
RU,2012-05-07,Day off (substituted from 05/05/2012)
CZ,2012-05-08,Victory Day
FR,2012-05-08,Victory Day
RU,2012-05-08,Day off (substituted from 05/12/2012)
SK,2012-05-08,Day of Victory over Fascism
AM,2012-05-09,Victory and Peace Day
AZ,2012-05-09,Victory over Fascism Day
BY,2012-05-09,Victory Day
GE,2012-05-09,Day of Victory over Fascism
KZ,2012-05-09,Victory Day
MD,2012-05-09,Victory Day and Commemoration of the heroes fallen for Independence of Fatherland
RU,2012-05-09,Victory Day
UA,2012-05-09,Victory Day
UZ,2012-05-09,Day of Memory and Honor
GE,2012-05-12,Saint Andrew's Day
LV,2012-05-13,Mother's Day
SE,2012-05-13,Sunday
MW,2012-05-14,Kamuzu Day
PY,2012-05-14,National Holiday
PY,2012-05-15,Independence Day
AT,2012-05-17,Ascension Day
AW,2012-05-17,Ascension Day
BE,2012-05-17,Ascension Day
BI,2012-05-17,Ascension Day
BW,2012-05-17,Ascension Day
CH,2012-05-17,Ascension Day
CW,2012-05-17,Ascension Day
DE,2012-05-17,Ascension Day
DK,2012-05-17,Ascension Day
FI,2012-05-17,Ascension Day
FR,2012-05-17,Ascension Day
ID,2012-05-17,Ascension Day
IS,2012-05-17,Ascension Day
LI,2012-05-17,Ascension Day
LS,2012-05-17,Ascension Day
LU,2012-05-17,Ascension Day
MG,2012-05-17,Ascension Day
NA,2012-05-17,Ascension Day
NL,2012-05-17,Ascension Day
NO,2012-05-17,Ascension Day; Constitution Day
SE,2012-05-17,Ascension Day
SZ,2012-05-17,Ascension Day
TR,2012-05-19,"Commemoration of Atatürk, Youth and Sports Day"
SE,2012-05-20,Sunday
CL,2012-05-21,Navy Day
CO,2012-05-21,Ascension Day (observed)
JM,2012-05-23,National Labour Day
BG,2012-05-24,"Day of Slavonic Alphabet, Bulgarian Enlightenment and Culture"
MK,2012-05-24,Saints Cyril and Methodius Day
AR,2012-05-25,May Revolution Day
LS,2012-05-25,Africa/Heroes Day
NA,2012-05-25,Africa Day
ZM,2012-05-25,Africa Freedom Day
ZW,2012-05-25,Africa Day
GE,2012-05-26,Independence Day
BE,2012-05-27,Whit Sunday
DK,2012-05-27,Whit Sunday
EE,2012-05-27,Whit Sunday
FI,2012-05-27,Whit Sunday
HU,2012-05-27,Whit Sunday
IL,2012-05-27,Shavuot
IS,2012-05-27,Whit Sunday
LI,2012-05-27,Whit Sunday
MG,2012-05-27,Whit Sunday
NL,2012-05-27,Whit Sunday
NO,2012-05-27,Whit Sunday
PL,2012-05-27,Pentecost
SE,2012-05-27,Sunday; Whit Sunday
SI,2012-05-27,Whit Sunday
AM,2012-05-28,Republic Day
AT,2012-05-28,Whit Monday
AZ,2012-05-28,Republic Day
BE,2012-05-28,Whit Monday
DE,2012-05-28,Whit Monday
DK,2012-05-28,Whit Monday
ET,2012-05-28,Downfall of Dergue Regime Day
FR,2012-05-28,Whit Monday
HU,2012-05-28,Whit Monday
IS,2012-05-28,Whit Monday
KR,2012-05-28,Buddha's Birthday
LI,2012-05-28,Whit Monday
LU,2012-05-28,Whit Monday
MG,2012-05-28,Whit Monday
NL,2012-05-28,Whit Monday
NO,2012-05-28,Whit Monday
US,2012-05-28,Memorial Day
NG,2012-05-29,Democracy Day
IM,2012-06-01,TT Bank Holiday
KE,2012-06-01,Madaraka Day
IT,2012-06-02,Festa della Repubblica
MY,2012-06-02,Birthday of HM Yang di-Pertuan Agong
LT,2012-06-03,Father's Day
MG,2012-06-03,Mother's Day
RO,2012-06-03,Pentecost
SE,2012-06-03,Sunday
UA,2012-06-03,Holy Trinity Day
CY,2012-06-04,Whit Monday
GB,2012-06-04,Spring Bank Holiday
GR,2012-06-04,Whit Monday
IE,2012-06-04,June Bank Holiday
IM,2012-06-04,Spring Bank Holiday
NZ,2012-06-04,Queen's Birthday
RO,2012-06-04,Pentecost
UA,2012-06-04,Holy Trinity Day (observed)
GB,2012-06-05,Diamond Jubilee of Elizabeth II
IM,2012-06-05,Diamond Jubilee of Elizabeth II
KR,2012-06-06,Memorial Day
SE,2012-06-06,National Day of Sweden
AT,2012-06-07,Corpus Christi
BO,2012-06-07,Corpus Christi
DO,2012-06-07,Corpus Christi
HR,2012-06-07,Corpus Christi
LI,2012-06-07,Corpus Christi
MT,2012-06-07,Sette Giugno
PL,2012-06-07,Corpus Christi
PT,2012-06-07,Corpus Christi
PT,2012-06-10,"Day of Portugal, Camões, and the Portuguese Communities"
SE,2012-06-10,Sunday
CO,2012-06-11,Corpus Christi (observed)
RU,2012-06-11,Day off (substituted from 06/09/2012)
PY,2012-06-12,Chaco Armistice Day
RU,2012-06-12,Russia Day
AZ,2012-06-15,National Liberation Day
ZA,2012-06-16,Youth Day
AE,2012-06-17,Isra' and Mi'raj (estimated)
DJ,2012-06-17,Isra' and Mi'raj (estimated)
ID,2012-06-17,Isra' and Mi'raj
IS,2012-06-17,National Day
MG,2012-06-17,Father's Day
SE,2012-06-17,Sunday
CO,2012-06-18,Sacred Heart (observed)
AR,2012-06-20,Pass to the Immortality of General Don Manuel Belgrano
BO,2012-06-21,Aymara New Year
CN,2012-06-22,Dragon Boat Festival (observed)
FI,2012-06-22,Midsummer Eve
HR,2012-06-22,Anti-Fascist Struggle Day
SE,2012-06-22,Midsummer Eve
CN,2012-06-23,Dragon Boat Festival
EE,2012-06-23,Victory Day
FI,2012-06-23,Midsummer Day
HK,2012-06-23,Dragon Boat Festival
LU,2012-06-23,National Day
LV,2012-06-23,Midsummer Eve
SE,2012-06-23,Midsummer Day
TW,2012-06-23,Dragon Boat Festival
EE,2012-06-24,Midsummer Day
LT,2012-06-24,Day of Dew and Saint John
LV,2012-06-24,Midsummer Day
SE,2012-06-24,Sunday
VE,2012-06-24,Battle of Carabobo
HR,2012-06-25,Statehood Day
MZ,2012-06-25,Independence Day
SI,2012-06-25,Statehood Day
AZ,2012-06-26,Armed Forces Day
MG,2012-06-26,Independence Day
DJ,2012-06-27,Independence Day
DJ,2012-06-28,Independence Day Holiday
UA,2012-06-28,Day of the Constitution of Ukraine
MT,2012-06-29,Feast of Saint Peter and Saint Paul
PE,2012-06-29,Saint Peter and Saint Paul's Day
UA,2012-06-29,Day off (substituted from 07/07/2012)
BI,2012-07-01,Independence Day
BW,2012-07-01,Sir Seretse Khama Day
CA,2012-07-01,Canada Day
HK,2012-07-01,Hong Kong S.A.R. Establishment Day
SE,2012-07-01,Sunday
BI,2012-07-02,Independence Day (observed)
BW,2012-07-02,Sir Seretse Khama Day (observed)
BY,2012-07-02,Day off (substituted from 06/30/2012)
CL,2012-07-02,Saint Peter and Saint Paul's Day
CO,2012-07-02,Saint Peter and Saint Paul's Day (observed)
CW,2012-07-02,National Anthem and Flag Day
HK,2012-07-02,Hong Kong S.A.R. Establishment Day (observed)
ZM,2012-07-02,Heroes' Day
BY,2012-07-03,Independence Day of the Republic of Belarus (Day of the Republic)
ZM,2012-07-03,Unity Day
US,2012-07-04,Independence Day
AM,2012-07-05,Constitution Day
CZ,2012-07-05,Saints Cyril and Methodius Day
IM,2012-07-05,Tynwald Day
SK,2012-07-05,Saints Cyril and Methodius Day
VE,2012-07-05,Independence Day
CZ,2012-07-06,Jan Hus Day
KZ,2012-07-06,Capital Day
LT,2012-07-06,Statehood Day
MW,2012-07-06,Independence Day
SE,2012-07-08,Sunday
AR,2012-07-09,Independence Day
FR,2012-07-14,National Day
SE,2012-07-15,Sunday
BW,2012-07-16,President's Day
CL,2012-07-16,Our Lady of Mount Carmel
JP,2012-07-16,Marine Day
BW,2012-07-17,President's Day Holiday
LS,2012-07-17,King's Birthday
UY,2012-07-18,Constitution Day
NI,2012-07-19,Revolution Day
CO,2012-07-20,Independence Day
BE,2012-07-21,National Day
SE,2012-07-22,Sunday
SZ,2012-07-22,Birthday of Late King Sobhuza
EG,2012-07-23,July 23 Revolution Day
VE,2012-07-24,Birthday of Simon Bolivar
CU,2012-07-25,Commemoration of the Assault of the Moncada garrison
TN,2012-07-25,Republic Day
CU,2012-07-26,Day of the National Rebellion
CU,2012-07-27,Commemoration of the Assault of the Moncada garrison
PE,2012-07-28,Independence Day
PE,2012-07-29,Great Military Parade Day
SE,2012-07-29,Sunday
MA,2012-07-30,Throne Day
CH,2012-08-01,National Day
JM,2012-08-01,Emancipation Day
MK,2012-08-02,Republic Day
HR,2012-08-05,Victory and Homeland Thanksgiving Day and Croatian Veterans Day
SE,2012-08-05,Sunday
BO,2012-08-06,Independence Day
IE,2012-08-06,August Bank Holiday
IS,2012-08-06,Commerce Day
JM,2012-08-06,Independence Day
ZM,2012-08-06,Farmers' Day
CO,2012-08-07,Battle of Boyacá
SG,2012-08-09,National Day
ZA,2012-08-09,National Women's Day
IN,2012-08-10,Janmashtami
SE,2012-08-12,Sunday
TN,2012-08-13,Women's Day
ZW,2012-08-13,Zimbabwe Heroes' Day
MA,2012-08-14,Oued Ed-Dahab Day
PK,2012-08-14,Independence Day
ZW,2012-08-14,Defense Forces Day
AT,2012-08-15,Assumption Day
BD,2012-08-15,National Mourning Day
BE,2012-08-15,Assumption Day
BI,2012-08-15,Assumption Day
CL,2012-08-15,Assumption Day
CY,2012-08-15,Assumption Day
ES,2012-08-15,Assumption Day
FR,2012-08-15,Assumption Day
GR,2012-08-15,Dormition of the Mother of God
HR,2012-08-15,Assumption Day
IN,2012-08-15,Independence Day
IT,2012-08-15,Assunzione della Vergine
KR,2012-08-15,Liberation Day
LI,2012-08-15,National Day
LT,2012-08-15,Assumption Day
LU,2012-08-15,Assumption Day
MG,2012-08-15,Assumption Day
MT,2012-08-15,Feast of the Assumption
PL,2012-08-15,Assumption Day
PT,2012-08-15,Assumption Day
PY,2012-08-15,Asuncion Foundation's Day
RO,2012-08-15,Dormition of the Mother of God
SI,2012-08-15,Assumption Day
DO,2012-08-16,Restoration Day
ID,2012-08-17,Independence Day
AE,2012-08-19,Eid al-Fitr (estimated)
AZ,2012-08-19,Eid al-Fitr
BA,2012-08-19,Eid al-Fitr
BI,2012-08-19,Eid ul Fitr (estimated)
DJ,2012-08-19,Eid al-Fitr (estimated)
EG,2012-08-19,Eid al-Fitr (estimated)
ET,2012-08-19,Eid al-Fitr (estimated)
ID,2012-08-19,Eid al-Fitr
KE,2012-08-19,Eid-al-Fitr (estimated)
MA,2012-08-19,Eid al-Fitr (estimated)
MK,2012-08-19,Eid al-Fitr (estimated)
MY,2012-08-19,Eid al-Fitr
NG,2012-08-19,Eid-el-Fitr (estimated)
PK,2012-08-19,Eid al-Fitr
SA,2012-08-19,Eid al-Fitr Holiday (estimated)
SE,2012-08-19,Sunday
SG,2012-08-19,Eid al-Fitr
TN,2012-08-19,Eid al-Fitr (estimated)
TR,2012-08-19,Eid al-Fitr
UZ,2012-08-19,Eid al-Fitr
AE,2012-08-20,Eid al-Fitr Holiday (estimated)
AR,2012-08-20,Pass to the Immortality of General Don José de San Martín
AZ,2012-08-20,Eid al-Fitr
BI,2012-08-20,Eid ul Fitr (estimated) (observed)
CO,2012-08-20,Assumption Day (observed)
DJ,2012-08-20,Eid al-Fitr Holiday (estimated)
EE,2012-08-20,Independence Restoration Day
EG,2012-08-20,Eid al-Fitr Holiday (estimated)
HU,2012-08-20,State Foundation Day
ID,2012-08-20,Eid al-Fitr Second Day
IN,2012-08-20,Eid al-Fitr
KE,2012-08-20,"Eid-al-Fitr (observed, estimated)"
MA,2012-08-20,Eid al-Fitr (estimated); Revolution Day
MY,2012-08-20,Eid al-Fitr (Second Day)
NG,2012-08-20,Eid-el-Fitr Holiday (estimated)
PK,2012-08-20,Eid al-Fitr
SA,2012-08-20,Eid al-Fitr Holiday (estimated)
SG,2012-08-20,Eid al-Fitr (observed)
TN,2012-08-20,Eid al-Fitr Holiday (estimated)
TR,2012-08-20,Eid al-Fitr
AE,2012-08-21,Eid al-Fitr Holiday (estimated)
AZ,2012-08-21,Eid al-Fitr (observed)
EG,2012-08-21,Eid al-Fitr Holiday (estimated)
MA,2012-08-21,Youth Day
MY,2012-08-21,Eid al-Fitr (observed)
PK,2012-08-21,Eid al-Fitr
SA,2012-08-21,Eid al-Fitr Holiday (estimated)
TN,2012-08-21,Eid al-Fitr Holiday (estimated)
TR,2012-08-21,Eid al-Fitr
SA,2012-08-22,Eid al-Fitr Holiday (estimated)
UA,2012-08-24,Independence Day
UY,2012-08-25,Independence Day
NA,2012-08-26,Heroes' Day
SE,2012-08-26,Sunday
IM,2012-08-27,Late Summer Bank Holiday
MD,2012-08-27,Republic of Moldova Independence Day
NA,2012-08-27,Heroes' Day (observed)
GE,2012-08-28,Dormition of the Mother of God
SK,2012-08-29,Slovak National Uprising Anniversary
KZ,2012-08-30,Constitution Day
PE,2012-08-30,Rose of Lima Day
TR,2012-08-30,Victory Day
MD,2012-08-31,National Language Day
MY,2012-08-31,National Day
SK,2012-09-01,Constitution Day
UZ,2012-09-01,Independence Day
SE,2012-09-02,Sunday
VN,2012-09-02,National Day
CA,2012-09-03,Labor Day
US,2012-09-03,Labor Day
VN,2012-09-03,National Day (observed)
BG,2012-09-06,Unification Day
SZ,2012-09-06,Independence Day
BR,2012-09-07,Independence Day
MZ,2012-09-07,Victory Day
LI,2012-09-08,Nativity of Mary
MK,2012-09-08,Independence Day
MT,2012-09-08,Feast of Our Lady of Victories
SE,2012-09-09,Sunday
NA,2012-09-10,Day of the Namibian Women and International Human Rights Day
ET,2012-09-11,Ethiopian New Year
NI,2012-09-14,Battle of San Jacinto Day
HN,2012-09-15,Independence Day
NI,2012-09-15,Independence Day
SK,2012-09-15,Day of Our Lady of the Seven Sorrows
MX,2012-09-16,Independence Day
MY,2012-09-16,Malaysia Day
SE,2012-09-16,Sunday
AO,2012-09-17,National Heroes' Day
CL,2012-09-17,National Holiday
IL,2012-09-17,Rosh Hashanah
JP,2012-09-17,Respect for the Aged Day
MY,2012-09-17,Malaysia Day (observed)
CL,2012-09-18,Independence Day
IL,2012-09-18,Rosh Hashanah
CL,2012-09-19,Army Day
AM,2012-09-21,Independence Day
MT,2012-09-21,Independence Day
BG,2012-09-22,Independence Day
JP,2012-09-22,Autumnal Equinox
SA,2012-09-23,National Day Holiday
SE,2012-09-23,Sunday
AR,2012-09-24,Bicentenary of the Battle of Tucumán
DO,2012-09-24,Our Lady of Mercedes Day
ZA,2012-09-24,Heritage Day
MZ,2012-09-25,Armed Forces Day
IL,2012-09-26,Yom Kippur
ET,2012-09-27,Finding of True Cross
CZ,2012-09-28,Statehood Day
KR,2012-09-29,The day preceding Chuseok
PY,2012-09-29,Boqueron Battle Day
BW,2012-09-30,Botswana Day
CN,2012-09-30,Mid-Autumn Festival
KR,2012-09-30,Chuseok
SE,2012-09-30,Sunday
TW,2012-09-30,Mid-Autumn Festival
BW,2012-10-01,Botswana Day Holiday
CN,2012-10-01,National Day
CY,2012-10-01,Cyprus Independence Day
HK,2012-10-01,National Day; The Day following Mid-Autumn Festival
IL,2012-10-01,Sukkot
KR,2012-10-01,The second day of Chuseok
NG,2012-10-01,Independence Day
UZ,2012-10-01,Teachers and Instructors Day
BW,2012-10-02,Botswana Day (observed)
CN,2012-10-02,National Day
HK,2012-10-02,National Day (observed)
IN,2012-10-02,Gandhi Jayanti
CN,2012-10-03,National Day
DE,2012-10-03,German Unity Day
HN,2012-10-03,Morazan's Day
KR,2012-10-03,National Foundation Day
CN,2012-10-04,Mid-Autumn Festival (observed)
LS,2012-10-04,Independence Day
MZ,2012-10-04,Peace and Reconciliation Day
CN,2012-10-05,Day off (substituted from 09/29/2012)
PT,2012-10-05,Republic Day
EG,2012-10-06,Armed Forces Day
SE,2012-10-07,Sunday
AR,2012-10-08,Respect for Cultural Diversity Day
HR,2012-10-08,Independence Day
IL,2012-10-08,Simchat Torah / Shemini Atzeret
JP,2012-10-08,Physical Education Day
PE,2012-10-08,Battle of Angamos Day
US,2012-10-08,Columbus Day
CU,2012-10-10,Independence Day
CW,2012-10-10,Curaçao Day
TW,2012-10-10,National Day
MK,2012-10-11,Day of Macedonian Uprising in 1941
BR,2012-10-12,Our Lady of Aparecida
ES,2012-10-12,National Day
HN,2012-10-12,Columbus Day
VE,2012-10-12,Day of Indigenous Resistance
BI,2012-10-13,Prince Louis Rwagasore Day
GE,2012-10-14,"Holiday of Svetitskhovloba, Robe of Jesus"
SE,2012-10-14,Sunday
CL,2012-10-15,Meeting of Two Worlds' Day
CO,2012-10-15,Columbus Day (observed)
JM,2012-10-15,National Heroes Day
MW,2012-10-15,Mother's Day
TN,2012-10-15,Evacuation Day
KE,2012-10-20,Mashujaa Day
BI,2012-10-21,President Ndadaye's Day
HN,2012-10-21,Army Day
SE,2012-10-21,Sunday
BI,2012-10-22,President Ndadaye's Day (observed)
HU,2012-10-22,Day off (substituted from 10/27/2012)
NZ,2012-10-22,Labour Day
HK,2012-10-23,Double Ninth Festival
HU,2012-10-23,National Day
MK,2012-10-23,Day of the Macedonian Revolutionary Struggle
IN,2012-10-24,Dussehra
ZM,2012-10-24,Independence Day
AE,2012-10-25,Arafat Day (estimated)
AZ,2012-10-25,Eid al-Adha
DJ,2012-10-25,Arafat Day (estimated)
EG,2012-10-25,Arafat Day (estimated)
SA,2012-10-25,Arafat Day (estimated)
TN,2012-10-25,Arafat Day (estimated)
TR,2012-10-25,Eid al-Adha
AE,2012-10-26,Eid al-Adha (estimated)
AT,2012-10-26,National Day
AZ,2012-10-26,Eid al-Adha
BA,2012-10-26,Eid al-Adha
BI,2012-10-26,Eid al Adha (estimated)
DJ,2012-10-26,Eid al-Adha (estimated)
EG,2012-10-26,Eid al-Adha (estimated)
ET,2012-10-26,Eid al-Adha (estimated)
ID,2012-10-26,Eid al-Adha
KZ,2012-10-26,Eid al-Adha
MA,2012-10-26,Eid al-Adha (estimated)
MY,2012-10-26,Eid al-Adha
NG,2012-10-26,Eid-el-Kabir (estimated)
PK,2012-10-26,Eid al-Adha
SA,2012-10-26,Eid al-Adha Holiday (estimated)
SG,2012-10-26,Eid al-Adha
TN,2012-10-26,Eid al-Adha (estimated)
TR,2012-10-26,Eid al-Adha
UZ,2012-10-26,Eid al-Adha
AE,2012-10-27,Eid al-Adha Holiday (estimated)
DJ,2012-10-27,Eid al-Adha Holiday (estimated)
EG,2012-10-27,Eid al-Adha Holiday (estimated)
IN,2012-10-27,Eid al-Adha
MA,2012-10-27,Eid al-Adha (estimated)
NG,2012-10-27,Eid-el-Kabir Holiday (estimated)
PK,2012-10-27,Eid al-Adha
SA,2012-10-27,Eid al-Adha Holiday (estimated)
TN,2012-10-27,Eid al-Adha Holiday (estimated)
TR,2012-10-27,Eid al-Adha
AE,2012-10-28,Eid al-Adha Holiday (estimated)
CY,2012-10-28,Greek National Day
CZ,2012-10-28,Independent Czechoslovak State Day
EG,2012-10-28,Eid al-Adha Holiday (estimated)
GR,2012-10-28,Ochi Day
PK,2012-10-28,Eid al-Adha
SA,2012-10-28,Eid al-Adha Holiday (estimated)
SE,2012-10-28,Sunday
TN,2012-10-28,Eid al-Adha Holiday (estimated)
TR,2012-10-28,Eid al-Adha
IE,2012-10-29,October Bank Holiday
SA,2012-10-29,"Eid al-Adha Holiday (observed, estimated)"
TR,2012-10-29,Republic Day
SA,2012-10-30,"Eid al-Adha Holiday (observed, estimated)"
SI,2012-10-31,Reformation Day
AT,2012-11-01,All Saints' Day
BE,2012-11-01,All Saints' Day
BI,2012-11-01,All Saints' Day
CL,2012-11-01,All Saints' Day
ES,2012-11-01,All Saints' Day
FR,2012-11-01,All Saints' Day
HR,2012-11-01,All Saints' Day
HU,2012-11-01,All Saints' Day
IT,2012-11-01,Tutti i Santi
LI,2012-11-01,All Saints' Day
LT,2012-11-01,All Saints' Day
LU,2012-11-01,All Saints' Day
MG,2012-11-01,All Saints' Day
PE,2012-11-01,All Saints' Day
PL,2012-11-01,All Saints' Day
PT,2012-11-01,All Saints' Day
SI,2012-11-01,Day of Remembrance for the Dead
SK,2012-11-01,All Saints' Day
AO,2012-11-02,All Souls' Day
BO,2012-11-02,All Souls' Day
BR,2012-11-02,All Souls' Day
CL,2012-11-02,Reformation Day
HU,2012-11-02,Day off (substituted from 11/10/2012)
FI,2012-11-03,All Saints' Day
JP,2012-11-03,Culture Day
SE,2012-11-03,All Saints' Day
RU,2012-11-04,Unity Day
SE,2012-11-04,Sunday
CO,2012-11-05,All Saints' Day (observed)
DO,2012-11-05,Constitution Day
RU,2012-11-05,Day off (substituted from 11/04/2012)
